id,path,type,duration,char_count,word_count,text_spt,text_original,ref_normalized,hyp_normalized,wer,cer,sequence_similarity,ref_word_count,hyp_word_count,speed_applied,speed_rate_applied,pitch_applied,noise_applied,time_mask_applied,augmentation_type
10,00221_augmented_spd_nse.wav,train,14.3723,159.0,23.0,"boshqacha o'ylasa-chi, yoki buni ham, ya'ni shuni ham bilmaydimi degan ustimdan kulishi mumkin degan bo'ladi odam ichida. Lekin o'sha paytda uyalish kerak emas.",boshqacha o'ylasachi yoki buni ham ya'ni shuni ham bilmaydimi degan ustimdan kulishi mumkin degan bo'ladi odamni ichida. Lekin o'sha paytda uyalish kerak emas.,boshqacha o'ylasa-chi yoki buni ham ya'ni shuni ham bilmaydimi degan ustimdan kulishi mumkin degan bo'ladi odam ichida lekin o'sha paytda uyalish kerak emas,boshqacha o'ylasachi yoki buni ham ya'ni shuni ham bilmaydimi degan ustimdan kulishi mumkin degan bo'ladi odamni ichida lekin o'sha paytda uyalish kerak emas,0.087,0.0192,0.9904,23,23,True,1.0283,False,False,False,AugmentationType.SPEED|NOISE
11,00221_augmented_pch_msk.wav,train,14.7787,159.0,23.0,"boshqacha o'ylasa-chi, yoki buni ham, ya'ni shuni ham bilmaydimi degan ustimdan kulishi mumkin degan bo'ladi odam ichida. Lekin o'sha paytda uyalish kerak emas.",boshqacha o'ylasachi yoki buni ham ya'ni shuni ham bilmaydimi degan ustimdan kulishi mumkin degan bo'ladi odamni ichida. Lekin o'sha paytda uyalish kerak emas.,boshqacha o'ylasa-chi yoki buni ham ya'ni shuni ham bilmaydimi degan ustimdan kulishi mumkin degan bo'ladi odam ichida lekin o'sha paytda uyalish kerak emas,boshqacha o'ylasachi yoki buni ham ya'ni shuni ham bilmaydimi degan ustimdan kulishi mumkin degan bo'ladi odamni ichida lekin o'sha paytda uyalish kerak emas,0.087,0.0192,0.9904,23,23,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
12,00230_augmented_spd_nse.wav,train,17.1275,245.0,33.0,"muammo deyiladi, ya'ni bug deyiladi. Issue yoki problema yoki shunga o'xshagan hamma ishlatadigan so'zlar bor. Endi bu yerda aytadigan bo'lsak, mana shu buglarni topishlik asosan testrovshikning ishi hisoblanadi. Bu buglarimiz bizda nima, ya'ni","muammo deyiladi, ya'ni bug deyiladi. issue yoki problema yoki shunga o'xshagan hamma ishlatadigan so'zlar bor. Endi bu yerda aytadigan bo'lsak, mana shu buglarni topishlik asosan testirovshikning ishi hisoblanadi. Bu buglarimiz bizda nima? ya'ni",muammo deyiladi ya'ni bug deyiladi issue yoki problema yoki shunga o'xshagan hamma ishlatadigan so'zlar bor endi bu yerda aytadigan bo'lsak mana shu buglarni topishlik asosan testrovshikning ishi hisoblanadi bu buglarimiz bizda nima ya'ni,muammo deyiladi ya'ni bug deyiladi issue yoki problema yoki shunga o'xshagan hamma ishlatadigan so'zlar bor endi bu yerda aytadigan bo'lsak mana shu buglarni topishlik asosan testirovshikning ishi hisoblanadi bu buglarimiz bizda nima ya'ni,0.0303,0.0042,0.9979,33,33,True,1.0629,False,False,False,AugmentationType.SPEED|NOISE
13,00230_augmented_pch_msk.wav,train,18.2047,245.0,33.0,"muammo deyiladi, ya'ni bug deyiladi. Issue yoki problema yoki shunga o'xshagan hamma ishlatadigan so'zlar bor. Endi bu yerda aytadigan bo'lsak, mana shu buglarni topishlik asosan testrovshikning ishi hisoblanadi. Bu buglarimiz bizda nima, ya'ni","muammo deyiladi, ya'ni bug deyiladi. issue yoki problema yoki shunga o'xshagan hamma ishlatadigan so'zlar bor. Endi bu yerda aytadigan bo'lsak, mana shu buglarni topishlik asosan testirovshikning ishi hisoblanadi. Bu buglarimiz bizda nima? ya'ni",muammo deyiladi ya'ni bug deyiladi issue yoki problema yoki shunga o'xshagan hamma ishlatadigan so'zlar bor endi bu yerda aytadigan bo'lsak mana shu buglarni topishlik asosan testrovshikning ishi hisoblanadi bu buglarimiz bizda nima ya'ni,muammo deyiladi ya'ni bug deyiladi issue yoki problema yoki shunga o'xshagan hamma ishlatadigan so'zlar bor endi bu yerda aytadigan bo'lsak mana shu buglarni topishlik asosan testirovshikning ishi hisoblanadi bu buglarimiz bizda nima ya'ni,0.0303,0.0042,0.9979,33,33,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
14,00284_augmented_spd_nse.wav,train,13.6924,206.0,28.0,"degan statusni olishiga sabab, chunki oxirgi, oxirgi har bitta stepni tekshirib kelganimizda, oxirgi stepi nima bo'ldi? Fail bo'ldi, ya'ni bizni to'g'ri kutilgan maqsadga yetkazib olib bora olmadi.","failed degan statusni olishiga sabab, chunki oxirgi, oxirgi har bitta stepni tekshirib kelganimizda, oxirgi stepi nima boʻldi? failed boʻldi, yaʼni bizni toʻgʻri kutilgan maqsadga yetkazib olib bora olmadi.",degan statusni olishiga sabab chunki oxirgi oxirgi har bitta stepni tekshirib kelganimizda oxirgi stepi nima bo'ldi fail bo'ldi ya'ni bizni to'g'ri kutilgan maqsadga yetkazib olib bora olmadi,failed degan statusni olishiga sabab chunki oxirgi oxirgi har bitta stepni tekshirib kelganimizda oxirgi stepi nima bo'ldi failed bo'ldi ya'ni bizni to'g'ri kutilgan maqsadga yetkazib olib bora olmadi,0.0741,0.0471,0.977,27,28,True,1.0435,False,True,False,AugmentationType.SPEED|NOISE
15,00284_augmented_pch_msk.wav,train,14.288,206.0,28.0,"degan statusni olishiga sabab, chunki oxirgi, oxirgi har bitta stepni tekshirib kelganimizda, oxirgi stepi nima bo'ldi? Fail bo'ldi, ya'ni bizni to'g'ri kutilgan maqsadga yetkazib olib bora olmadi.","failed degan statusni olishiga sabab, chunki oxirgi, oxirgi har bitta stepni tekshirib kelganimizda, oxirgi stepi nima boʻldi? failed boʻldi, yaʼni bizni toʻgʻri kutilgan maqsadga yetkazib olib bora olmadi.",degan statusni olishiga sabab chunki oxirgi oxirgi har bitta stepni tekshirib kelganimizda oxirgi stepi nima bo'ldi fail bo'ldi ya'ni bizni to'g'ri kutilgan maqsadga yetkazib olib bora olmadi,failed degan statusni olishiga sabab chunki oxirgi oxirgi har bitta stepni tekshirib kelganimizda oxirgi stepi nima bo'ldi failed bo'ldi ya'ni bizni to'g'ri kutilgan maqsadga yetkazib olib bora olmadi,0.0741,0.0471,0.977,27,28,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
16,00290_augmented_spd_nse.wav,train,14.3531,210.0,25.0,"Bu yerda ko'rib turibmizki, bizda aynan qo'shgan planimizda yaratgan planimizda biz qo'shgan bittagina test keysimiz mavjud. Bloklangan user bloklanganlar ro'yxatida bo'lishligi kerak. Tasavvur qilaylik, bizda","bu yerda ko'rib turibmizki, bizda aynan qo'shgan planimizda, yaratgan planimizda biz qo'shgan bittagina test caseimiz mavjud. Bloklangan user bloklanganlar ro'yxatida bo'lishligi kerak. Tasavvur qilaylik, bizda",bu yerda ko'rib turibmizki bizda aynan qo'shgan planimizda yaratgan planimizda biz qo'shgan bittagina test keysimiz mavjud bloklangan user bloklanganlar ro'yxatida bo'lishligi kerak tasavvur qilaylik bizda,bu yerda ko'rib turibmizki bizda aynan qo'shgan planimizda yaratgan planimizda biz qo'shgan bittagina test caseimiz mavjud bloklangan user bloklanganlar ro'yxatida bo'lishligi kerak tasavvur qilaylik bizda,0.04,0.0195,0.9805,25,25,True,0.9531,False,True,False,AugmentationType.SPEED|NOISE
17,00290_augmented_pch_msk.wav,train,13.68,210.0,25.0,"Bu yerda ko'rib turibmizki, bizda aynan qo'shgan planimizda yaratgan planimizda biz qo'shgan bittagina test keysimiz mavjud. Bloklangan user bloklanganlar ro'yxatida bo'lishligi kerak. Tasavvur qilaylik, bizda","bu yerda ko'rib turibmizki, bizda aynan qo'shgan planimizda, yaratgan planimizda biz qo'shgan bittagina test caseimiz mavjud. Bloklangan user bloklanganlar ro'yxatida bo'lishligi kerak. Tasavvur qilaylik, bizda",bu yerda ko'rib turibmizki bizda aynan qo'shgan planimizda yaratgan planimizda biz qo'shgan bittagina test keysimiz mavjud bloklangan user bloklanganlar ro'yxatida bo'lishligi kerak tasavvur qilaylik bizda,bu yerda ko'rib turibmizki bizda aynan qo'shgan planimizda yaratgan planimizda biz qo'shgan bittagina test caseimiz mavjud bloklangan user bloklanganlar ro'yxatida bo'lishligi kerak tasavvur qilaylik bizda,0.04,0.0195,0.9805,25,25,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
18,00291_augmented_spd_nse.wav,train,18.5615,251.0,32.0,"o'zini keyingi bir avlod sifatida kompaniyalar oladi albatta juniorlarni. Chunki hech qachon mana masalan, juda ko'p kompaniyalarda proyekt darajasi yengilroq bo'lsa, juniorlarni ham bemalol oladi albatta. Chunki kerak albatta, juniorlar kerak albatta.","o'zini keyingi bir avlod sifatida kompaniyalar oladi albatta juniorlarni. Chunki hech qachon mana masalan juda ko'p kompaniyalarda proyekt darajasi yengilroq bo'lsa, juniorlarni ham bemalol oladi albatta. Chunki kerak albatta, juniorlar kerak albatta.",o'zini keyingi bir avlod sifatida kompaniyalar oladi albatta juniorlarni chunki hech qachon mana masalan juda ko'p kompaniyalarda proyekt darajasi yengilroq bo'lsa juniorlarni ham bemalol oladi albatta chunki kerak albatta juniorlar kerak albatta,o'zini keyingi bir avlod sifatida kompaniyalar oladi albatta juniorlarni chunki hech qachon mana masalan juda ko'p kompaniyalarda proyekt darajasi yengilroq bo'lsa juniorlarni ham bemalol oladi albatta chunki kerak albatta juniorlar kerak albatta,0.0,0.0,1.0,32,32,True,0.9658,False,True,False,AugmentationType.SPEED|NOISE
19,00291_augmented_pch_msk.wav,train,17.9274,251.0,32.0,"o'zini keyingi bir avlod sifatida kompaniyalar oladi albatta juniorlarni. Chunki hech qachon mana masalan, juda ko'p kompaniyalarda proyekt darajasi yengilroq bo'lsa, juniorlarni ham bemalol oladi albatta. Chunki kerak albatta, juniorlar kerak albatta.","o'zini keyingi bir avlod sifatida kompaniyalar oladi albatta juniorlarni. Chunki hech qachon mana masalan juda ko'p kompaniyalarda proyekt darajasi yengilroq bo'lsa, juniorlarni ham bemalol oladi albatta. Chunki kerak albatta, juniorlar kerak albatta.",o'zini keyingi bir avlod sifatida kompaniyalar oladi albatta juniorlarni chunki hech qachon mana masalan juda ko'p kompaniyalarda proyekt darajasi yengilroq bo'lsa juniorlarni ham bemalol oladi albatta chunki kerak albatta juniorlar kerak albatta,o'zini keyingi bir avlod sifatida kompaniyalar oladi albatta juniorlarni chunki hech qachon mana masalan juda ko'p kompaniyalarda proyekt darajasi yengilroq bo'lsa juniorlarni ham bemalol oladi albatta chunki kerak albatta juniorlar kerak albatta,0.0,0.0,1.0,32,32,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
20,00315_augmented_spd_nse.wav,train,16.5433,279.0,40.0,"mavjud emas. Nima bir attachmentlar bo'lishi mumkin. Attachmentni bosgan paytimizda bizga har xil rasmlar paydo bo'ladi. Ixtiyoriy rasmni olaman-da men u yerga nima qilishim mumkin? Attach qilishim mumkin, qo'shib qo'yishim mumkin. Ya'ni men mana shu mana shu yuzerni qo'shgan edim.","mavjud emas. Endi bir attachmentlar boʻlishi mumkin. Attachmentni bosgan paytimizda bizga har xil rasmlar paydo boʻladi. Ixtiyoriy rasmni olaman men. U yerga nima qilishim mumkin? Attach qilishim mumkin, qoʻshib qoʻyishim mumkin. Ya'ni men mana shu mana shu userni qoʻshgan edim.",mavjud emas nima bir attachmentlar bo'lishi mumkin attachmentni bosgan paytimizda bizga har xil rasmlar paydo bo'ladi ixtiyoriy rasmni olaman-da men u yerga nima qilishim mumkin attach qilishim mumkin qo'shib qo'yishim mumkin ya'ni men mana shu mana shu yuzerni qo'shgan edim,mavjud emas endi bir attachmentlar bo'lishi mumkin attachmentni bosgan paytimizda bizga har xil rasmlar paydo bo'ladi ixtiyoriy rasmni olaman men u yerga nima qilishim mumkin attach qilishim mumkin qo'shib qo'yishim mumkin ya'ni men mana shu mana shu userni qo'shgan edim,0.075,0.0327,0.9048,40,40,True,1.0965,False,False,False,AugmentationType.SPEED|NOISE
21,00315_augmented_pch_msk.wav,train,18.14,279.0,40.0,"mavjud emas. Nima bir attachmentlar bo'lishi mumkin. Attachmentni bosgan paytimizda bizga har xil rasmlar paydo bo'ladi. Ixtiyoriy rasmni olaman-da men u yerga nima qilishim mumkin? Attach qilishim mumkin, qo'shib qo'yishim mumkin. Ya'ni men mana shu mana shu yuzerni qo'shgan edim.","mavjud emas. Endi bir attachmentlar boʻlishi mumkin. Attachmentni bosgan paytimizda bizga har xil rasmlar paydo boʻladi. Ixtiyoriy rasmni olaman men. U yerga nima qilishim mumkin? Attach qilishim mumkin, qoʻshib qoʻyishim mumkin. Ya'ni men mana shu mana shu userni qoʻshgan edim.",mavjud emas nima bir attachmentlar bo'lishi mumkin attachmentni bosgan paytimizda bizga har xil rasmlar paydo bo'ladi ixtiyoriy rasmni olaman-da men u yerga nima qilishim mumkin attach qilishim mumkin qo'shib qo'yishim mumkin ya'ni men mana shu mana shu yuzerni qo'shgan edim,mavjud emas endi bir attachmentlar bo'lishi mumkin attachmentni bosgan paytimizda bizga har xil rasmlar paydo bo'ladi ixtiyoriy rasmni olaman men u yerga nima qilishim mumkin attach qilishim mumkin qo'shib qo'yishim mumkin ya'ni men mana shu mana shu userni qo'shgan edim,0.075,0.0327,0.9048,40,40,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
22,00340_augmented_spd_nse.wav,train,15.0276,223.0,32.0,"hech qanday bunday input data kerak emas. Agarda siz mana masalan loginni amalga oshirmoqchi bo'lsangiz, username degan poliga klik qiling deyiladi-da, keyin mana shu yerga mana masalan ixtiyoriy bir usernameni mana masalan","hech qanday bunday input data kerak emas. Agarda siz mana masalan loginni amalga oshirmoqchi bo'lsangiz, username degan polega klik qiling deyiladida, keyin mana shu yerga mana masalan ixtiyoriy bir usernameni, mana masalan",hech qanday bunday input data kerak emas agarda siz mana masalan loginni amalga oshirmoqchi bo'lsangiz username degan poliga klik qiling deyiladi-da keyin mana shu yerga mana masalan ixtiyoriy bir usernameni mana masalan,hech qanday bunday input data kerak emas agarda siz mana masalan loginni amalga oshirmoqchi bo'lsangiz username degan polega klik qiling deyiladida keyin mana shu yerga mana masalan ixtiyoriy bir usernameni mana masalan,0.0625,0.0091,0.9932,32,32,True,0.9815,False,True,False,AugmentationType.SPEED|NOISE
23,00340_augmented_pch_msk.wav,train,14.75,223.0,32.0,"hech qanday bunday input data kerak emas. Agarda siz mana masalan loginni amalga oshirmoqchi bo'lsangiz, username degan poliga klik qiling deyiladi-da, keyin mana shu yerga mana masalan ixtiyoriy bir usernameni mana masalan","hech qanday bunday input data kerak emas. Agarda siz mana masalan loginni amalga oshirmoqchi bo'lsangiz, username degan polega klik qiling deyiladida, keyin mana shu yerga mana masalan ixtiyoriy bir usernameni, mana masalan",hech qanday bunday input data kerak emas agarda siz mana masalan loginni amalga oshirmoqchi bo'lsangiz username degan poliga klik qiling deyiladi-da keyin mana shu yerga mana masalan ixtiyoriy bir usernameni mana masalan,hech qanday bunday input data kerak emas agarda siz mana masalan loginni amalga oshirmoqchi bo'lsangiz username degan polega klik qiling deyiladida keyin mana shu yerga mana masalan ixtiyoriy bir usernameni mana masalan,0.0625,0.0091,0.9932,32,32,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
24,00355_augmented_spd_nse.wav,train,13.4779,110.0,12.0,"Ayni paytda universitet laboratoriyasida ishlayapman. Albatta, Mohirdevdan keyin hayotim ancha o'zgardi, chunki","ayni paytda universitet laboratoriyasida ishlayapman. Albatta Mohirdevdan keyin hayotim ancha oʻzgardi, chunki",ayni paytda universitet laboratoriyasida ishlayapman albatta mohirdevdan keyin hayotim ancha o'zgardi chunki,ayni paytda universitet laboratoriyasida ishlayapman albatta mohirdevdan keyin hayotim ancha o'zgardi chunki,0.0,0.0,1.0,12,12,True,0.9176,False,False,False,AugmentationType.SPEED|NOISE
25,00355_augmented_pch_msk.wav,train,12.368,110.0,12.0,"Ayni paytda universitet laboratoriyasida ishlayapman. Albatta, Mohirdevdan keyin hayotim ancha o'zgardi, chunki","ayni paytda universitet laboratoriyasida ishlayapman. Albatta Mohirdevdan keyin hayotim ancha oʻzgardi, chunki",ayni paytda universitet laboratoriyasida ishlayapman albatta mohirdevdan keyin hayotim ancha o'zgardi chunki,ayni paytda universitet laboratoriyasida ishlayapman albatta mohirdevdan keyin hayotim ancha o'zgardi chunki,0.0,0.0,1.0,12,12,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
26,00369_augmented_spd_nse.wav,train,7.2859,60.0,10.0,"Demak, bu nima bo'lyapti? Siz klient tarafdan turib SMS yozib",demak bu nima boʻlyapti? siz klient tarafdan turib SMS yozib,demak bu nima bo'lyapti siz klient tarafdan turib sms yozib,demak bu nima bo'lyapti siz klient tarafdan turib sms yozib,0.0,0.0,1.0,10,10,True,1.0958,False,False,False,AugmentationType.SPEED|NOISE
27,00369_augmented_pch_msk.wav,train,7.984,60.0,10.0,"Demak, bu nima bo'lyapti? Siz klient tarafdan turib SMS yozib",demak bu nima boʻlyapti? siz klient tarafdan turib SMS yozib,demak bu nima bo'lyapti siz klient tarafdan turib sms yozib,demak bu nima bo'lyapti siz klient tarafdan turib sms yozib,0.0,0.0,1.0,10,10,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
28,00403_augmented_spd_nse.wav,train,15.581,201.0,24.0,sizni bilimlaringizni bilimlaringizga ega bo'lgan odam 1000 dollar oylik olyapti. Shunaqa vaziyatda nima qilsangiz bo'ladi? Qanaqa qilib oylik oshirsangiz bo'ladi? Boshliqqa kirib aytadigan bo'lsangiz,"sizni bilimlaringizni bilimlaringizga ega bo'lgan odam 1000 dollar oylik olyapti. Shunaqa vaziyatda nima qilsangiz bo'ladi? Qanaqa qilib oylik oshirsangiz bo'ladi? Boshliqqa kirib aytadigan bo'lsangiz,",sizni bilimlaringizni bilimlaringizga ega bo'lgan odam ming dollar oylik olyapti shunaqa vaziyatda nima qilsangiz bo'ladi qanaqa qilib oylik oshirsangiz bo'ladi boshliqqa kirib aytadigan bo'lsangiz,sizni bilimlaringizni bilimlaringizga ega bo'lgan odam ming dollar oylik olyapti shunaqa vaziyatda nima qilsangiz bo'ladi qanaqa qilib oylik oshirsangiz bo'ladi boshliqqa kirib aytadigan bo'lsangiz,0.0,0.0,1.0,24,24,True,0.9526,False,True,False,AugmentationType.SPEED|NOISE
29,00403_augmented_pch_msk.wav,train,14.8427,201.0,24.0,sizni bilimlaringizni bilimlaringizga ega bo'lgan odam 1000 dollar oylik olyapti. Shunaqa vaziyatda nima qilsangiz bo'ladi? Qanaqa qilib oylik oshirsangiz bo'ladi? Boshliqqa kirib aytadigan bo'lsangiz,"sizni bilimlaringizni bilimlaringizga ega bo'lgan odam 1000 dollar oylik olyapti. Shunaqa vaziyatda nima qilsangiz bo'ladi? Qanaqa qilib oylik oshirsangiz bo'ladi? Boshliqqa kirib aytadigan bo'lsangiz,",sizni bilimlaringizni bilimlaringizga ega bo'lgan odam ming dollar oylik olyapti shunaqa vaziyatda nima qilsangiz bo'ladi qanaqa qilib oylik oshirsangiz bo'ladi boshliqqa kirib aytadigan bo'lsangiz,sizni bilimlaringizni bilimlaringizga ega bo'lgan odam ming dollar oylik olyapti shunaqa vaziyatda nima qilsangiz bo'ladi qanaqa qilib oylik oshirsangiz bo'ladi boshliqqa kirib aytadigan bo'lsangiz,0.0,0.0,1.0,24,24,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
