id,path,type,duration,text_cyrillic,text_latin,text_spt,ref_normalized,hyp_normalized,wer,cer,sequence_similarity,ref_word_count,hyp_word_count,word_count,speed_applied,speed_rate_applied,pitch_applied,noise_applied,time_mask_applied,augmentation_type
10,034-123_augmented_pch_msk.wav,train,19.1446,"Масалан, кеча бир ярадорнинг уйидан келган хатини ўқиб бердим. Ярадор солдатнинг қари онаси камбағаллик қийнаб юборганини, болалари очликдан тиланчилик қила бошлаганини ёзибди.","Masalan, kecha bir yaradorning uyidan kelgan xatini o'qib berdim. Yarador soldatning qari onasi kambag'allik qiynab yuborganini, bolalari ochlikdan tilanchilik qila boshlaganini yozibdi.","Masalan, kecha bir yaradorning uyidan kelgan xatini o'qib berdim. Yarador soldatning qari onasi kambag'allik qiynab yuborganini, bolalari ochlikdan tilanchilik qila boshlaganini yozibdi.",masalan kecha bir yaradorning uyidan kelgan xatini o'qib berdim yarador soldatning qari onasi kambag'allik qiynab yuborganini bolalari ochlikdan tilanchilik qila boshlaganini yozibdi,masalan kecha bir yaradorning uyidan kelgan xatini o'qib berdim yarador soldatning qari onasi kambag'allik qiynab yuborganini bolalari ochlikdan tilanchilik qila boshlaganini yozibdi,0.0,0.0,1.0,22,22,22,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
11,034-123_augmented_nse_msk.wav,train,19.1446,"Масалан, кеча бир ярадорнинг уйидан келган хатини ўқиб бердим. Ярадор солдатнинг қари онаси камбағаллик қийнаб юборганини, болалари очликдан тиланчилик қила бошлаганини ёзибди.","Masalan, kecha bir yaradorning uyidan kelgan xatini o'qib berdim. Yarador soldatning qari onasi kambag'allik qiynab yuborganini, bolalari ochlikdan tilanchilik qila boshlaganini yozibdi.","Masalan, kecha bir yaradorning uyidan kelgan xatini o'qib berdim. Yarador soldatning qari onasi kambag'allik qiynab yuborganini, bolalari ochlikdan tilanchilik qila boshlaganini yozibdi.",masalan kecha bir yaradorning uyidan kelgan xatini o'qib berdim yarador soldatning qari onasi kambag'allik qiynab yuborganini bolalari ochlikdan tilanchilik qila boshlaganini yozibdi,masalan kecha bir yaradorning uyidan kelgan xatini o'qib berdim yarador soldatning qari onasi kambag'allik qiynab yuborganini bolalari ochlikdan tilanchilik qila boshlaganini yozibdi,0.0,0.0,1.0,22,22,22,False,1.0,False,True,True,AugmentationType.NOISE|TIME_MASK
12,031-69_augmented_spd_pch.wav,train,11.1944,"— Раҳмат. Тобим қочиброқ турибди, мени қўя қолинг, — дедим. Назмия туриб ёнимга келди. — Фаридагинам, худо ҳаққи, ёт кишилар йўқ.","— Rahmat. Tobim qochibroq turibdi, meni qo'ya qoling, — dedim. Nazmiya turib yonimga keldi. — Faridaginam, xudo haqqi, yot kishilar yo'q.","Rahmat, tobim qochibroq turibdi, meni qo'ya qoling, dedim. Nazmiya turib yonimga keldi. Faridaginam, Xudo haqqi, yot kishilar yo'q.",rahmat tobim qochibroq turibdi meni qo'ya qoling dedim nazmiya turib yonimga keldi faridaginam xudo haqqi yot kishilar yo'q,rahmat tobim qochibroq turibdi meni qo'ya qoling dedim nazmiya turib yonimga keldi faridaginam xudo haqqi yot kishilar yo'q,0.0,0.0,1.0,18,18,21,True,1.4321,True,False,False,AugmentationType.SPEED|PITCH
13,031-69_augmented_spd_nse.wav,train,10.8377,"— Раҳмат. Тобим қочиброқ турибди, мени қўя қолинг, — дедим. Назмия туриб ёнимга келди. — Фаридагинам, худо ҳаққи, ёт кишилар йўқ.","— Rahmat. Tobim qochibroq turibdi, meni qo'ya qoling, — dedim. Nazmiya turib yonimga keldi. — Faridaginam, xudo haqqi, yot kishilar yo'q.","Rahmat, tobim qochibroq turibdi, meni qo'ya qoling, dedim. Nazmiya turib yonimga keldi. Faridaginam, Xudo haqqi, yot kishilar yo'q.",rahmat tobim qochibroq turibdi meni qo'ya qoling dedim nazmiya turib yonimga keldi faridaginam xudo haqqi yot kishilar yo'q,rahmat tobim qochibroq turibdi meni qo'ya qoling dedim nazmiya turib yonimga keldi faridaginam xudo haqqi yot kishilar yo'q,0.0,0.0,1.0,18,18,21,True,1.4792,False,False,False,AugmentationType.SPEED|NOISE
14,031-69_augmented_pch_msk.wav,train,16.0316,"— Раҳмат. Тобим қочиброқ турибди, мени қўя қолинг, — дедим. Назмия туриб ёнимга келди. — Фаридагинам, худо ҳаққи, ёт кишилар йўқ.","— Rahmat. Tobim qochibroq turibdi, meni qo'ya qoling, — dedim. Nazmiya turib yonimga keldi. — Faridaginam, xudo haqqi, yot kishilar yo'q.","Rahmat, tobim qochibroq turibdi, meni qo'ya qoling, dedim. Nazmiya turib yonimga keldi. Faridaginam, Xudo haqqi, yot kishilar yo'q.",rahmat tobim qochibroq turibdi meni qo'ya qoling dedim nazmiya turib yonimga keldi faridaginam xudo haqqi yot kishilar yo'q,rahmat tobim qochibroq turibdi meni qo'ya qoling dedim nazmiya turib yonimga keldi faridaginam xudo haqqi yot kishilar yo'q,0.0,0.0,1.0,18,18,21,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
15,031-69_augmented_nse_msk.wav,train,16.0316,"— Раҳмат. Тобим қочиброқ турибди, мени қўя қолинг, — дедим. Назмия туриб ёнимга келди. — Фаридагинам, худо ҳаққи, ёт кишилар йўқ.","— Rahmat. Tobim qochibroq turibdi, meni qo'ya qoling, — dedim. Nazmiya turib yonimga keldi. — Faridaginam, xudo haqqi, yot kishilar yo'q.","Rahmat, tobim qochibroq turibdi, meni qo'ya qoling, dedim. Nazmiya turib yonimga keldi. Faridaginam, Xudo haqqi, yot kishilar yo'q.",rahmat tobim qochibroq turibdi meni qo'ya qoling dedim nazmiya turib yonimga keldi faridaginam xudo haqqi yot kishilar yo'q,rahmat tobim qochibroq turibdi meni qo'ya qoling dedim nazmiya turib yonimga keldi faridaginam xudo haqqi yot kishilar yo'q,0.0,0.0,1.0,18,18,21,False,1.0,False,True,True,AugmentationType.NOISE|TIME_MASK
16,005-33_augmented_spd_pch.wav,train,5.3811,Умримда ҳеч ким мени шу хотинчалик яхши кўрмаган бўлса керак.,Umrimda hech kim meni shu xotinchalik yaxshi ko'rmagan bo'lsa kerak.,Umrimda hech kim meni shu xotinchalik yaxshi ko'rmagan bo'lsa kerak.,umrimda hech kim meni shu xotinchalik yaxshi ko'rmagan bo'lsa kerak,umrimda hech kim meni shu xotinchalik yaxshi ko'rmagan bo'lsa kerak,0.0,0.0,1.0,10,10,10,True,1.1373,True,False,False,AugmentationType.SPEED|PITCH
17,005-33_augmented_spd_nse.wav,train,5.9337,Умримда ҳеч ким мени шу хотинчалик яхши кўрмаган бўлса керак.,Umrimda hech kim meni shu xotinchalik yaxshi ko'rmagan bo'lsa kerak.,Umrimda hech kim meni shu xotinchalik yaxshi ko'rmagan bo'lsa kerak.,umrimda hech kim meni shu xotinchalik yaxshi ko'rmagan bo'lsa kerak,umrimda hech kim meni shu xotinchalik yaxshi ko'rmagan bo'lsa kerak,0.0,0.0,1.0,10,10,10,True,1.0314,False,False,False,AugmentationType.SPEED|NOISE
18,005-33_augmented_pch_msk.wav,train,6.12,Умримда ҳеч ким мени шу хотинчалик яхши кўрмаган бўлса керак.,Umrimda hech kim meni shu xotinchalik yaxshi ko'rmagan bo'lsa kerak.,Umrimda hech kim meni shu xotinchalik yaxshi ko'rmagan bo'lsa kerak.,umrimda hech kim meni shu xotinchalik yaxshi ko'rmagan bo'lsa kerak,umrimda hech kim meni shu xotinchalik yaxshi ko'rmagan bo'lsa kerak,0.0,0.0,1.0,10,10,10,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
19,005-33_augmented_nse_msk.wav,train,6.12,Умримда ҳеч ким мени шу хотинчалик яхши кўрмаган бўлса керак.,Umrimda hech kim meni shu xotinchalik yaxshi ko'rmagan bo'lsa kerak.,Umrimda hech kim meni shu xotinchalik yaxshi ko'rmagan bo'lsa kerak.,umrimda hech kim meni shu xotinchalik yaxshi ko'rmagan bo'lsa kerak,umrimda hech kim meni shu xotinchalik yaxshi ko'rmagan bo'lsa kerak,0.0,0.0,1.0,10,10,10,False,1.0,False,True,False,AugmentationType.NOISE|TIME_MASK
20,012-125_augmented_spd_pch.wav,train,17.2041,"Ҳаракатдан қолганимга қарамай, арғимчоқ ҳамон бояги тезликда учарди. Қўлларимни арқон орқасидан ўтказиб, панжаларимни бир-бирига кириштирдим.","Harakatdan qolganimga qaramay, arg'imchoq hamon boyagi tezlikda uchardi. Qo'llarimni arqon orqasidan o'tkazib, panjalarimni bir-biriga kirishtirdim.","Harakatdan qolganimga qaramay, arg'imchoq hamon boyagi tezlikda uchardi. Qo'llarimni arqon orqasidan o'tkazib, panjalarimni bir-biriga kirishtirdim.",harakatdan qolganimga qaramay arg'imchoq hamon boyagi tezlikda uchardi qo'llarimni arqon orqasidan o'tkazib panjalarimni bir-biriga kirishtirdim,harakatdan qolganimga qaramay arg'imchoq hamon boyagi tezlikda uchardi qo'llarimni arqon orqasidan o'tkazib panjalarimni bir-biriga kirishtirdim,0.0,0.0,1.0,15,15,15,True,0.7753,True,False,False,AugmentationType.SPEED|PITCH
21,012-125_augmented_spd_nse.wav,train,13.3125,"Ҳаракатдан қолганимга қарамай, арғимчоқ ҳамон бояги тезликда учарди. Қўлларимни арқон орқасидан ўтказиб, панжаларимни бир-бирига кириштирдим.","Harakatdan qolganimga qaramay, arg'imchoq hamon boyagi tezlikda uchardi. Qo'llarimni arqon orqasidan o'tkazib, panjalarimni bir-biriga kirishtirdim.","Harakatdan qolganimga qaramay, arg'imchoq hamon boyagi tezlikda uchardi. Qo'llarimni arqon orqasidan o'tkazib, panjalarimni bir-biriga kirishtirdim.",harakatdan qolganimga qaramay arg'imchoq hamon boyagi tezlikda uchardi qo'llarimni arqon orqasidan o'tkazib panjalarimni bir-biriga kirishtirdim,harakatdan qolganimga qaramay arg'imchoq hamon boyagi tezlikda uchardi qo'llarimni arqon orqasidan o'tkazib panjalarimni bir-biriga kirishtirdim,0.0,0.0,1.0,15,15,15,True,1.0019,False,False,False,AugmentationType.SPEED|NOISE
22,012-125_augmented_pch_msk.wav,train,13.3376,"Ҳаракатдан қолганимга қарамай, арғимчоқ ҳамон бояги тезликда учарди. Қўлларимни арқон орқасидан ўтказиб, панжаларимни бир-бирига кириштирдим.","Harakatdan qolganimga qaramay, arg'imchoq hamon boyagi tezlikda uchardi. Qo'llarimni arqon orqasidan o'tkazib, panjalarimni bir-biriga kirishtirdim.","Harakatdan qolganimga qaramay, arg'imchoq hamon boyagi tezlikda uchardi. Qo'llarimni arqon orqasidan o'tkazib, panjalarimni bir-biriga kirishtirdim.",harakatdan qolganimga qaramay arg'imchoq hamon boyagi tezlikda uchardi qo'llarimni arqon orqasidan o'tkazib panjalarimni bir-biriga kirishtirdim,harakatdan qolganimga qaramay arg'imchoq hamon boyagi tezlikda uchardi qo'llarimni arqon orqasidan o'tkazib panjalarimni bir-biriga kirishtirdim,0.0,0.0,1.0,15,15,15,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
23,012-125_augmented_nse_msk.wav,train,13.3376,"Ҳаракатдан қолганимга қарамай, арғимчоқ ҳамон бояги тезликда учарди. Қўлларимни арқон орқасидан ўтказиб, панжаларимни бир-бирига кириштирдим.","Harakatdan qolganimga qaramay, arg'imchoq hamon boyagi tezlikda uchardi. Qo'llarimni arqon orqasidan o'tkazib, panjalarimni bir-biriga kirishtirdim.","Harakatdan qolganimga qaramay, arg'imchoq hamon boyagi tezlikda uchardi. Qo'llarimni arqon orqasidan o'tkazib, panjalarimni bir-biriga kirishtirdim.",harakatdan qolganimga qaramay arg'imchoq hamon boyagi tezlikda uchardi qo'llarimni arqon orqasidan o'tkazib panjalarimni bir-biriga kirishtirdim,harakatdan qolganimga qaramay arg'imchoq hamon boyagi tezlikda uchardi qo'llarimni arqon orqasidan o'tkazib panjalarimni bir-biriga kirishtirdim,0.0,0.0,1.0,15,15,15,False,1.0,False,True,True,AugmentationType.NOISE|TIME_MASK
24,034-114_augmented_spd_pch.wav,train,11.8513,"Иккита катта нуқсонига қарамай, бу қари докторни жуда яхши кўриб қолдим. Нуқсонларидан бири шуки, у оғзини жуда ёмон чакки қилади.","Ikkita katta nuqsoniga qaramay, bu qari doktorni juda yaxshi ko'rib qoldim. Nuqsonlaridan biri shuki, u og'zini juda yomon chakki qiladi.","Ikkita katta nuqsoniga qaramay, bu qari doktorni juda yaxshi ko'rib qoldim. Nuqsonlaridan biri shuki, u og'zini juda yomon chakki qiladi.",ikkita katta nuqsoniga qaramay bu qari doktorni juda yaxshi ko'rib qoldim nuqsonlaridan biri shuki u og'zini juda yomon chakki qiladi,ikkita katta nuqsoniga qaramay bu qari doktorni juda yaxshi ko'rib qoldim nuqsonlaridan biri shuki u og'zini juda yomon chakki qiladi,0.0,0.0,1.0,20,20,20,True,1.2521,True,False,False,AugmentationType.SPEED|PITCH
25,034-114_augmented_spd_nse.wav,train,10.4017,"Иккита катта нуқсонига қарамай, бу қари докторни жуда яхши кўриб қолдим. Нуқсонларидан бири шуки, у оғзини жуда ёмон чакки қилади.","Ikkita katta nuqsoniga qaramay, bu qari doktorni juda yaxshi ko'rib qoldim. Nuqsonlaridan biri shuki, u og'zini juda yomon chakki qiladi.","Ikkita katta nuqsoniga qaramay, bu qari doktorni juda yaxshi ko'rib qoldim. Nuqsonlaridan biri shuki, u og'zini juda yomon chakki qiladi.",ikkita katta nuqsoniga qaramay bu qari doktorni juda yaxshi ko'rib qoldim nuqsonlaridan biri shuki u og'zini juda yomon chakki qiladi,ikkita katta nuqsoniga qaramay bu qari doktorni juda yaxshi ko'rib qoldim nuqsonlaridan biri shuki u og'zini juda yomon chakki qiladi,0.0,0.0,1.0,20,20,20,True,1.4266,False,True,False,AugmentationType.SPEED|NOISE
26,034-114_augmented_pch_msk.wav,train,14.8393,"Иккита катта нуқсонига қарамай, бу қари докторни жуда яхши кўриб қолдим. Нуқсонларидан бири шуки, у оғзини жуда ёмон чакки қилади.","Ikkita katta nuqsoniga qaramay, bu qari doktorni juda yaxshi ko'rib qoldim. Nuqsonlaridan biri shuki, u og'zini juda yomon chakki qiladi.","Ikkita katta nuqsoniga qaramay, bu qari doktorni juda yaxshi ko'rib qoldim. Nuqsonlaridan biri shuki, u og'zini juda yomon chakki qiladi.",ikkita katta nuqsoniga qaramay bu qari doktorni juda yaxshi ko'rib qoldim nuqsonlaridan biri shuki u og'zini juda yomon chakki qiladi,ikkita katta nuqsoniga qaramay bu qari doktorni juda yaxshi ko'rib qoldim nuqsonlaridan biri shuki u og'zini juda yomon chakki qiladi,0.0,0.0,1.0,20,20,20,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
27,034-114_augmented_nse_msk.wav,train,14.8393,"Иккита катта нуқсонига қарамай, бу қари докторни жуда яхши кўриб қолдим. Нуқсонларидан бири шуки, у оғзини жуда ёмон чакки қилади.","Ikkita katta nuqsoniga qaramay, bu qari doktorni juda yaxshi ko'rib qoldim. Nuqsonlaridan biri shuki, u og'zini juda yomon chakki qiladi.","Ikkita katta nuqsoniga qaramay, bu qari doktorni juda yaxshi ko'rib qoldim. Nuqsonlaridan biri shuki, u og'zini juda yomon chakki qiladi.",ikkita katta nuqsoniga qaramay bu qari doktorni juda yaxshi ko'rib qoldim nuqsonlaridan biri shuki u og'zini juda yomon chakki qiladi,ikkita katta nuqsoniga qaramay bu qari doktorni juda yaxshi ko'rib qoldim nuqsonlaridan biri shuki u og'zini juda yomon chakki qiladi,0.0,0.0,1.0,20,20,20,False,1.0,False,True,True,AugmentationType.NOISE|TIME_MASK
28,024-36_augmented_spd_pch.wav,train,11.1295,"— Афандим, Европада яхши бир одат бор. Отасининг исмини ҳам қўшиб айтадилар. Унда исм яна ҳам аниқроқ бўлади.","— Afandim, Yevropada yaxshi bir odat bor. Otasining ismini ham qo'shib aytadilar. Unda ism yana ham aniqroq bo'ladi.","Afandim, Yevropada yaxshi bir odat bor. Otasining ismini ham qo'shib aytadilar. Unda ism yana ham aniqroq bo'ladi.",afandim yevropada yaxshi bir odat bor otasining ismini ham qo'shib aytadilar unda ism yana ham aniqroq bo'ladi,afandim yevropada yaxshi bir odat bor otasining ismini ham qo'shib aytadilar unda ism yana ham aniqroq bo'ladi,0.0,0.0,1.0,17,17,18,True,1.0499,True,False,False,AugmentationType.SPEED|PITCH
29,024-36_augmented_spd_nse.wav,train,15.6473,"— Афандим, Европада яхши бир одат бор. Отасининг исмини ҳам қўшиб айтадилар. Унда исм яна ҳам аниқроқ бўлади.","— Afandim, Yevropada yaxshi bir odat bor. Otasining ismini ham qo'shib aytadilar. Unda ism yana ham aniqroq bo'ladi.","Afandim, Yevropada yaxshi bir odat bor. Otasining ismini ham qo'shib aytadilar. Unda ism yana ham aniqroq bo'ladi.",afandim yevropada yaxshi bir odat bor otasining ismini ham qo'shib aytadilar unda ism yana ham aniqroq bo'ladi,afandim yevropada yaxshi bir odat bor otasining ismini ham qo'shib aytadilar unda ism yana ham aniqroq bo'ladi,0.0,0.0,1.0,17,17,18,True,0.7468,False,True,False,AugmentationType.SPEED|NOISE
30,024-36_augmented_pch_msk.wav,train,11.6847,"— Афандим, Европада яхши бир одат бор. Отасининг исмини ҳам қўшиб айтадилар. Унда исм яна ҳам аниқроқ бўлади.","— Afandim, Yevropada yaxshi bir odat bor. Otasining ismini ham qo'shib aytadilar. Unda ism yana ham aniqroq bo'ladi.","Afandim, Yevropada yaxshi bir odat bor. Otasining ismini ham qo'shib aytadilar. Unda ism yana ham aniqroq bo'ladi.",afandim yevropada yaxshi bir odat bor otasining ismini ham qo'shib aytadilar unda ism yana ham aniqroq bo'ladi,afandim yevropada yaxshi bir odat bor otasining ismini ham qo'shib aytadilar unda ism yana ham aniqroq bo'ladi,0.0,0.0,1.0,17,17,18,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
31,024-36_augmented_nse_msk.wav,train,11.6847,"— Афандим, Европада яхши бир одат бор. Отасининг исмини ҳам қўшиб айтадилар. Унда исм яна ҳам аниқроқ бўлади.","— Afandim, Yevropada yaxshi bir odat bor. Otasining ismini ham qo'shib aytadilar. Unda ism yana ham aniqroq bo'ladi.","Afandim, Yevropada yaxshi bir odat bor. Otasining ismini ham qo'shib aytadilar. Unda ism yana ham aniqroq bo'ladi.",afandim yevropada yaxshi bir odat bor otasining ismini ham qo'shib aytadilar unda ism yana ham aniqroq bo'ladi,afandim yevropada yaxshi bir odat bor otasining ismini ham qo'shib aytadilar unda ism yana ham aniqroq bo'ladi,0.0,0.0,1.0,17,17,18,False,1.0,False,True,False,AugmentationType.NOISE|TIME_MASK
32,007-86_augmented_spd_pch.wav,train,6.8131,"Комрон шундай қилса қолса, мен ҳам ҳўнграб ўзимни дарахтдан ташлайман, у билан умрбод ярашаман.","Komron shunday qilsa qolsa, men ham ho'ngrab o'zimni daraxtdan tashlayman, u bilan umrbod yarashaman.","Komron shunday qilsa qolsa, men ham ho'ngrab o'zimni daraxtdan tashlayman. U bilan umrbod yarashaman.",komron shunday qilsa qolsa men ham ho'ngrab o'zimni daraxtdan tashlayman u bilan umrbod yarashaman,komron shunday qilsa qolsa men ham ho'ngrab o'zimni daraxtdan tashlayman u bilan umrbod yarashaman,0.0,0.0,1.0,14,14,14,True,1.2446,True,False,False,AugmentationType.SPEED|PITCH
33,007-86_augmented_spd_nse.wav,train,9.1849,"Комрон шундай қилса қолса, мен ҳам ҳўнграб ўзимни дарахтдан ташлайман, у билан умрбод ярашаман.","Komron shunday qilsa qolsa, men ham ho'ngrab o'zimni daraxtdan tashlayman, u bilan umrbod yarashaman.","Komron shunday qilsa qolsa, men ham ho'ngrab o'zimni daraxtdan tashlayman. U bilan umrbod yarashaman.",komron shunday qilsa qolsa men ham ho'ngrab o'zimni daraxtdan tashlayman u bilan umrbod yarashaman,komron shunday qilsa qolsa men ham ho'ngrab o'zimni daraxtdan tashlayman u bilan umrbod yarashaman,0.0,0.0,1.0,14,14,14,True,0.9232,False,True,False,AugmentationType.SPEED|NOISE
