id,path,predicted_sentence,error_message,error_type
20,common_voice_uz_29254796.mp3,Oliy ta'lim muassasalari milliy reyting natijalari e'lon qilindi.,,
21,common_voice_uz_29254705.mp3,Toshkentda 2 yil ichida rekord darajada qoidabuzarlik sodir etgan haydovchi ushlandi.,,
22,common_voice_uz_29254941.mp3,"Kasbga xos, kundalik hayotda duch keladigan zararli omillarni bartaraf etish ham muhim ahamiyatga ega.",,
23,common_voice_uz_29255183.mp3,"Sizga qanchalik g'alati tuyulmasin, boshqalarning qarorlariga, hayot mazmunlariga fikr bildirishga shoshilmang.",,
24,common_voice_uz_29255921.mp3,Bu yerda portlovchi modda topish oson edi.,,
25,common_voice_uz_29254733.mp3,"He, dedim, nima so'z deding, telba? Inomjonning kinaling yohlariga e'tibor qilma. U Murodil aka-ku.",,
26,common_voice_uz_29254906.mp3,Yangi O'zbekistonning din borasidagi tashqi siyosiy o'zgarish va islohotlari quyidagi hodisalarda aks etadi.,,
27,common_voice_uz_29256062.mp3,Sening qani bolam?,,
28,common_voice_uz_29254999.mp3,"Kitobxon aktrisa sifatida ko'pchilikka tanish Shahzoda Matchonova rus, ingliz va turk tillarini biladi.",,
29,common_voice_uz_29256176.mp3,"Har bekorga aytmadilar, har yerning turkisini o'sha yerning o'zi so'raydi deb.",,
30,common_voice_uz_29255770.mp3,"Odatiy ko'rik edi, biroq endi qizimning buyragida toshchalik paydo bo'lgan edi.",,
31,common_voice_uz_29256523.mp3,Men oynadan uning kutish zali bo'ylab ketib borayotganini ko'rib turardim.,,
32,common_voice_uz_29256181.mp3,1 gina o'quvchisi paketa yo'q saryadlarini orttirishlarini qo'yaveraylik.,,
33,common_voice_uz_29329825.mp3,"Ayrim imtiyozlarni, qonun va qarorlarni Turkiston tuprog'iga ham joriy etish masalalarini muhokama qiladi.",,
34,common_voice_uz_29330046.mp3,O'zgarish islohotlarini mamlakatning tashqi aloqalari va ichki hayoti bilan bog'liq yangilanish sifatida tasniflash mumkin.,,
35,common_voice_uz_29331869.mp3,"Rossiya, Germaniya va Xitoy va Turkiya bilan milliy valyutada hisob-kitob qilgan.",,
36,common_voice_uz_29331975.mp3,balki suqonigi chiqishlarni jilovlay olmaydigan,,
37,common_voice_uz_29330022.mp3,"Shu kunimga boraychi, kelgan turishimni ko'rib, balki birorta malham-palham beradi.",,
38,common_voice_uz_29329719.mp3,"Katerina Petrovna bilan qanday kelgani, uni o'rgani, tomoq yutgani, hamma-hammasi uning yodida.",,
39,common_voice_uz_29330124.mp3,So'x voqealari sudlanuvchilarining ehtiyot chorasi o'zgartirilmadi.,,
40,common_voice_uz_29332174.mp3,Ko'rinishi o'ziga jalb qilgani bilan salomatlik uchun zarar bo'lgan 10 poyabzal modeli.,,
41,common_voice_uz_29331914.mp3,Sizdan keyin uni hayotimda yettinchi marta qayta o'qiyapman.,,
42,common_voice_uz_29332049.mp3,Men terrorchi emasman filmi keyin jamoatchilikka namoyish etildi.,,
43,common_voice_uz_29332429.mp3,Bu sara baqir-chaqir qilishlar nosida nimadir esiga tushgandek shoshib deraza tokchasiga qarab.,,
44,common_voice_uz_29333237.mp3,"Doktorga olib borsak, o'pka sil kasalligiga chalingan ekan. Yotib davolandik.",,
45,common_voice_uz_29332411.mp3,O'zim super qahramonning o'ta mustahkam kiyimi bilan himoyalangandek his qildim.,,
46,common_voice_uz_29334644.mp3,Daryo.uzbek futbolidagi ota-bola va aka-uka futbolchilar haqida hikoya qiladi.,,
47,common_voice_uz_29335092.mp3,"Agar kimdir bu haqda biror narsa qilsa, siz salom aytasiz.",,
48,common_voice_uz_29334551.mp3,Qolgan yerda kechgan pallasi naqadar mazmunli va samarali o'tgan ekan.,,
49,common_voice_uz_29332556.mp3,"Mohmand qabilasidan bo'lgan Panoras xon Tomas xonning yelkasidagi ajoyib miltig'ini ko'rib,",,
50,common_voice_uz_29335515.mp3,"Ma'lumki, birinchi avlodli stafilokokk antibiotiklar ishlatila boshlaganidan uch yil o'tib aniqlangan.",,
51,common_voice_uz_29334875.mp3,Oyoqni burchakda mayishib yotadi. Unga qadalgan temir karkaslar gina oyoqni tik tutib turardi.,,
52,common_voice_uz_29335173.mp3,"Bu safar ovoz sohibi kichkina qizcha emas, balki onamning onasi edi.",,
53,common_voice_uz_29335794.mp3,elektron davlat xizmatlarini o'z vaqtida va elektron davlat xizmatlarining tasdiqlangan reglamentlariga muvofiq olish,,
54,common_voice_uz_29336098.mp3,"Makron uchun bu, ayniqsa Fransiyaning diplomatik vositachilik kuchini oshirishga urinishi tufayli muhim ahamiyatga ega.",,
55,common_voice_uz_29335767.mp3,"Yomon qarzdorlarning rasmlari, mazmuni, ijtimoiy, mintaqaviy va yoshlar ma'lumotlar bazasi yaratilmagan.",,
56,common_voice_uz_29336631.mp3,"Bizning teatrlarimiz, adabiyotli tortishuvlarimiz va tuban qarashlarimizdan ham u yaxshiroq yo'l.",,
57,common_voice_uz_29335797.mp3,Keyin yirik-yirik yulduzlar bilan to'lgan osmonga tilla qoshdek ingichka oy suzib chiqdi.,,
58,common_voice_uz_29336908.mp3,"Aholisiz, chinni ishlar bilan bo'yin qo'ymas, shariatdan tashqari ishlarni hal qilib.",,
59,common_voice_uz_29336185.mp3,Aslida esa o'zini yaxshi his qilishga yordam beradigan odamlarni qidiradi.,,
60,common_voice_uz_29337034.mp3,"Meni zaharlama, Xudo haqqi. Menga tirg'alma, tilimni qichitsang, past-baland jahon qilaman.",,
61,common_voice_uz_29336849.mp3,Hokim. Yashik yasayotgan hunarmandlarga ko'mak berayotgan Namangan hokimi.,,
62,common_voice_uz_29337015.mp3,Mana bu qo'limda ham bu qo'limda ham beshtadan barmoq. Sumkamda askarlardek tizilib turibdi.,,
63,common_voice_uz_29337224.mp3,"Atrof dunyo muammolari bir farqli, shaxsiy muammolar yuzlashib qolish.",,
64,common_voice_uz_29353921.mp3,"Detektiv romanlari bilan jahonga tanilgan Agatha Christie dastlab harbiy kasalxonada, so'ng dorixonada ishlagan.",,
65,common_voice_uz_29337044.mp3,"Bundan tashqari, ""kunchuvaq"", ""kunchuvaq"", ""quyoshli"", ""quyoshli tomoni"" terminlari ham bor.",,
66,common_voice_uz_29354195.mp3,Bir yigit o'ziga munosib deb bilgan qizni sovchi qo'ygan.,,
67,common_voice_uz_29353918.mp3,Shaxsiy qadriyatlaringiz o'zingiz uchun uzoq kelajakda vayronkor yoki bunyodkor bo'lishini aniqlashtiring.,,
68,common_voice_uz_29353994.mp3,"yem qobiliyatini buzilishi, fikrlash tarzini ishdan chiqishi, harakatni buzilishi",,
69,common_voice_uz_29353924.mp3,"Til bilan aytmasangiz ham, harakatlaringiz, o'zingizga bo'lgan muhabbatingiz kuchli ko'rsatib turibdi.",,
70,common_voice_uz_29354334.mp3,,,
71,common_voice_uz_29354099.mp3,o'zingizda turmush o'rtog'ingiz yaqin qarindoshlarda nasliy kasallik bor-yo'qligini aniqlash,,
72,common_voice_uz_29354462.mp3,"GEO axborot tizimlaridan foydalangan holda geodeziya, kartografiya va kadastrni shakllantirishda yordam beradi.",,
73,common_voice_uz_29354234.mp3,,,
74,common_voice_uz_29354335.mp3,"Lekin bu bitta dashnomga atalmagan edi, 50 dollarlik chamadon uchun edi.",,
75,common_voice_uz_29355324.mp3,Muhammadov Daniyar ishlab chiqarilgan hayotiy uchuvchi samolyotni shaxsan sinab ko'rishga qaror qilgan.,,
76,common_voice_uz_29355378.mp3,"Hamon bolalar sinf xonalarida, deysam, xonalaridagi darslarni tinglashga majbur qilinmoqda.",,
77,common_voice_uz_29355653.mp3,"Jamiyatda shunday insonlar borki, ular o'z biznesiga ega, topish-tutishi yaxshi.",,
78,common_voice_uz_29355208.mp3,Davlat rahbari uning oldiga hatto bolalar ham xavfsiz tutganiga hayron qoldi.,,
79,common_voice_uz_29355325.mp3,O'zbekistonda 26-iyun kuni eng qimmat arzon palov qayerda tayyorlangani ma'lum qilindi.,,
80,common_voice_uz_29364086.mp3,"Birovichilarning ayrimlari bu voqeani hayrat bilan, ayrimlari esa nafrat bilan kuzatib turishardi.",,
81,common_voice_uz_29355627.mp3,Aynan kichik yaralarni sinfning joyiga keltirishni nima qilyapmiz?,,
82,common_voice_uz_29364231.mp3,Lekin hech kim yuzlab odamlarning qo'lida aylanib yurgan naqd pulni hisoblamaydi.,,
83,common_voice_uz_29364245.mp3,Buloqi shu qadar uzoq taraddud qilgan go'zal esa shirin esna.,,
84,common_voice_uz_29364062.mp3,Hech qanaqasiga kichkintoyga nisbatan behurmat muomala qilayotganingizni anglatmaydi.,,
85,common_voice_uz_29364102.mp3,Ali ibn Ma'mun oxirgi siyosiy muhitda dono va zukko maslahatchilarga muhtoj edi.,,
86,common_voice_uz_29364316.mp3,"Sud hukmiga ko'ra, ayol 6 yilga ozodlikdan mahkum etilgan, chaqaloq esa vasiylik organlariga topshirilgan.",,
87,common_voice_uz_29364243.mp3,"Kolleksiyam shunchalik kattaki, hammasi ham kvartiraga mos kelmadi. Uning bir qismi omborda.",,
88,common_voice_uz_29364385.mp3,Hayot kuni futbolda aktyorlar jamoasi g'olib chiqdi.,,
89,common_voice_uz_29364300.mp3,Hukumatlarning qabilalarga yon berish va ularning shartini qabul qilishdan boshqa chorasi qolmayapti.,,
90,common_voice_uz_29364416.mp3,Sher shoir ko'ngil kechinmalarining tafsilotimi yoki ijtimoiylikka daxldor bitiklarmi?,,
91,common_voice_uz_29364371.mp3,"Inson aqli, e'tiqodini mahkam qilib, shariat hukmlariga bo'ysunar.",,
92,common_voice_uz_29364546.mp3,U o'z qo'llari bilan bo'sh vaqtlarida juda ko'p shunday blankalar yozib chiqadi.,,
93,common_voice_uz_29364548.mp3,Samarqandda jiyanini tarbiyalashga undayotgan birodarlar uni oyoq bilan urib o'ldirishdi.,,
94,common_voice_uz_29364398.mp3,Me'va-sabzavotlar eksportida uzumning ulushi ikki baravarga ko'paydi. Shavkat Mirziyoyev,,
95,common_voice_uz_29364547.mp3,Balki shu sababdan ular yomon ishlaydilar.,,
96,common_voice_uz_29532522.mp3,"Yuz qora, lekin kulcha sotuvchi bolani balki Ismoilov deb diqqat bilan kuzata olmagandir.",,
97,common_voice_uz_29364501.mp3,"U jismoniy nuqsoni sabab maktabga bormas, o'qituvchilar unga kelib dars o'tishardi.",,
98,common_voice_uz_29532902.mp3,Sentyabr oyida e'lon qilingan videoda Prezident Lukashenkoning bu borada gapirgani tasvirlangan.,,
99,common_voice_uz_29532521.mp3,Bayram arafasida Angren shahri markazidagi bog'da turgan samolyot yonib ketibdi.,,
100,common_voice_uz_29532929.mp3,Bunday sertifikatni har birimiz hosil bo'lish markazining vakolatli shaxsi tomonidan,,
101,common_voice_uz_29532914.mp3,"Bu shubhasiz, insoniyat ot, halollik, hayo, iffat, ayratish ju'at, adolat.",,
102,common_voice_uz_29532882.mp3,Ana shu uchta talab uchun kurashuvchi zot oppozitsiya shon-shavkatiga munosib bo'ladi.,,
103,common_voice_uz_29532994.mp3,"Hey, qiz, sen o'tgan kunga qaytardim. Nima qilsang, ular bilan ish shart.",,
104,common_voice_uz_29533028.mp3,"Elektron raqamli imzo uning haqiqiyligini tasdiqlagan paytda, yoki imzolash paytini belgilovchi dalillar bo'lganda.",,
105,common_voice_uz_29532932.mp3,"Bu boyish aytmaganida, men nodonim ko'z oldimizda so'lib, sarg'ayib borayotganimni tushunmasdim.",,
106,common_voice_uz_29533073.mp3,"Yoki borcha ko'rgan otasining ko'zga ko'rinmaslik, uncha chiqolmaslikka o'rinishardi.",,
107,common_voice_uz_29533008.mp3,"3 yil deganda esingizga tushdimi? - so'radi birodar. Qosh chimirib, keyin ishiq solib, kuldi.",,
108,common_voice_uz_29533079.mp3,"Jiyda, Qashqadaryo viloyatining Yakkabog' tumanidagi qishloq, Maymansaroy urug'ining avlodlaridan biri Jiyda deb atagan.",,
109,common_voice_uz_29533055.mp3,"Omad aka, o'zingizga ham. Qizlarning uch kelganini ko'rib turganimda, ularning bor sonini ko'rsam, qonim qaynaydi.",,
110,common_voice_uz_29539848.mp3,"Tuvallak, Qashqadaryo viloyatining Koson tumanidagi shaharcha nomi bo'lib, mumtoz turkiy etnonimlar sirasiga mansub hisoblanadi.",,
111,common_voice_uz_29533077.mp3,"Maktab o'qituvchilariga bir kelib, bitta narsalar degan ma'noda xat yozib yuborgan edim.",,
112,common_voice_uz_29540323.mp3,"Ana bu qoyalarni ko'ryapsanmi? Hozir ularga shunaqangi zarba beramanki, bunaqasini hech qachon ko'rmaysan.",,
113,common_voice_uz_29533086.mp3,"Toshkent shahar, tuman va mahalla kengashlariga saylovlarni o'tkazib olish.",,
114,common_voice_uz_29543840.mp3,Bolaning boqishiga tez moslashishiga yordam beradigan olti tavsiya.,,
115,common_voice_uz_29539934.mp3,"Sizga qanchalar yoqmasin, siz begona uy yoki mashinasini o'zingizniki qilib ololmasligingizni tushuntiring.",,
116,common_voice_uz_29561016.mp3,va elektron davlat xizmatining reglamentida belgilangan muddatlarda yuborilishi kerak.,,
117,common_voice_uz_29543821.mp3,soatlik va qonun izn bergan har qanday narsani qilish mumkin deganidir.,,
118,common_voice_uz_29621363.mp3,Shu zahoti yana bir idish gumburlab portadi va qurbonni ham jarohatladi.,,
119,common_voice_uz_29561014.mp3,Jamiyatimizni noxush holatlarini bir etakgina jo'lamonlar keltirib chiqaradi.,,
120,common_voice_uz_29800216.mp3,Universitet ochish muammoni hal qilmaydi.,,
121,common_voice_uz_29289433.mp3,Hozirgi so'laging ertaga ko'z yoshi bo'ladi.,,
122,common_voice_uz_29561018.mp3,"Qiyomat jangdan quruq qolding-da, deb havasimni qo'zg'atishga urindi.",,
123,common_voice_uz_29098774.mp3,"Shunda norozilarda bunday adolatsizliklarga huquqiy yo'l bilan kurashish imkoni bo'ladi, kamida.",,
124,common_voice_uz_29621568.mp3,"Kitobni o'qib bunday kulayotganingizni, taxmin qilayotganingizni sinash.",,
125,common_voice_uz_28937837.mp3,"Yana ko'chadagi kampir shohlar g'iybat, fiskufasod qiladilar.",,
126,common_voice_uz_29305739.mp3,"So'ng she'r daftarini derazadan ko'chaga, butana suvlar limillab oqayotgan ariqqa otdi.",,
127,common_voice_uz_29289205.mp3,Uning ustoziga atalgan sovg'a zamonaviy qo'l telefoni qachon va qanday vaziyatda topshiriladi?,,
128,common_voice_uz_29306648.mp3,sifatida ko'rishadi. Ushbu to'qnashuv faqat yakuniy akt va ko'p yillar davomida,,
129,common_voice_uz_29305477.mp3,"Podshohlik barcha turdagi xalqaro qatnovlarni to'xtatib, suv, havo va quruqlikdagi chegaralarni yopgandi.",,
130,common_voice_uz_29569437.mp3,O'zbekistonda ijtimoiy himoyaga muhtoj yoshlarning bir oylik xizmatni o'tash badali qoplab beriladi.,,
131,common_voice_uz_29569495.mp3,"Oilangiz bilan o'qing, deyman.",,
132,common_voice_uz_29305834.mp3,"Demak, hozirdan boshlab pedagoglarning yangi avlodini tayyorlashga kirishilganda ham bitta savol savolligicha turaveradi.",,
133,common_voice_uz_29615164.mp3,"Xo'sh, paxtani mato va kiyimga aylantirish mumkin ekan.",,
134,common_voice_uz_29327561.mp3,"Albatta, faol mehnat migratsiyasining salbiy tomonlari, shuningdek, katta xarajatlari mavjud.",,
135,common_voice_uz_29569462.mp3,"Masalan, hozirda yuz berayotgan ba'zi kelishmovchiliklarning asl sababi chuqur mafkuraviy ziddiyat emas.",,
136,common_voice_uz_29751283.mp3,"Masalaning sababi shuki, mukofotni menga berishmoqchi ekanligi haqida Fakrni oldinroq xabardor qilishmagan.",,
137,common_voice_uz_29569939.mp3,"Barcha yo'lovchilar nima bo'lganini anglab yetgach, samolyot ekipajini birgalikda olqishlay boshlashdi.",,
138,common_voice_uz_29891360.mp3,Ayrim ota-onalar birovning haqidan hazar qilmaslikni farzandlariga o'zlari singdirib boradilar.,,
139,common_voice_uz_29751148.mp3,"Chunki ular ham hashamatga botganlar bo'lib, o'z rahbarlariga qarab taskin topib turgan edilar.",,
140,common_voice_uz_29891865.mp3,Rossiya parlamentining yuqori palatasi Valentina Matviyenko va Yevroosiyo iqtisodiy ittifoqi haqida ko'plab savollar bergan.,,
141,common_voice_uz_29802172.mp3,"Bo'yinbog'ingizni yechishga ko'maklashish bahonasida yoqangizni hidlab ko'rsa, hayron bo'lmang.",,
142,common_voice_uz_29896972.mp3,Vaqt insonga berilgan eng bebaho ne'matlardandir.,,
143,common_voice_uz_29891458.mp3,Toyirjonni qandoq yaxshi ko'rardilar-a?,,
144,common_voice_uz_29315866.mp3,"Telefon ishga tushishi hamon, internet xabarlari yog'ila boshladi.",,
145,common_voice_uz_29896707.mp3,Chollar va kampirlarning sikalashgan xotiralardan eski tuskilarni kiritishlay berish ham jonga tegdi.,,
146,common_voice_uz_29316015.mp3,Nima uchun bizda yoshlarni faqatgina bir qolipga solishga unaverishadi?,,
147,common_voice_uz_29897112.mp3,Bayat turkman qabilasining nomi. Qorako'l vohasida ancha miqdordagi bayatlar yashagan.,,
148,common_voice_uz_29316328.mp3,"Ilhaq man u, osmonda so'kin.",,
149,common_voice_uz_29315938.mp3,Ikki go'dakning oila qurishi o'sha davrlardagi biqiq an'analar natijasi edi.,,
150,common_voice_uz_29318333.mp3,Shavkat Mirziyoyev tibbiyot inshootlari qurilishiga oid loyihalar taqdimoti bilan tanishdi.,,
151,common_voice_uz_29316018.mp3,"Bu bayram hozir Amerikada noyabr oyining to'rtinchi chorshanbasida, Kanadada esa oktyabrning ikkinchi dushanbasida nishonlanadi.",,
152,common_voice_uz_29318866.mp3,uz havolasi orqali O'zbekistondagi va xorijdagi barcha fuqarolar ixtiyoriy qatnashishi mumkin.,,
153,common_voice_uz_29318621.mp3,Niyatimizga yetish uchun uning marhamati va yordamiga muhtojmiz.,,
154,common_voice_uz_29330270.mp3,"Bu uchun aholisi zich hududlarimizda erkin, kichik yer egalari sinfini yuzaga keltirishimiz kerak.",,
155,common_voice_uz_29316603.mp3,hamda vazirlik faoliyati doirasiga kiruvchi boshqa yo'nalishlar bo'yicha xorijiy investitsiyalarni jalb etish.,,
156,common_voice_uz_29330389.mp3,Mazkur tadbir munosabati bilan ommaviy axborot vositalari vakillari ishtirokida matbuot anjumani ham o'tkazildi.,,
157,common_voice_uz_29331126.mp3,"Barcha fozil kishilar bir ovozdan oqil, mustaqil, erkin shaxslar hamjamiyati.",,
158,common_voice_uz_29319243.mp3,zamonaviy kommunikatsiya vositalari sohasida ilmiy tadqiqotlar va ishlanmalarni kadrlarni tayyorlash qayta tayyorlash,,
159,common_voice_uz_29331584.mp3,"Kartochkalarning bir tomoniga so'zni, sanani, formulani yozish orqali yanada oson yod olish mumkin.",,
160,common_voice_uz_29331043.mp3,Uning uchun bu bolalarga yaxshi muomala qilish oson.,,
161,common_voice_uz_29330311.mp3,"Haftada bir marta telefonlashsak yetib ortadi, deyishga menda til, eshitishga unda quloq yetishmaydi.",,
162,common_voice_uz_29331723.mp3,"Marhamatning qovunchisidagi tadbirlar adabiyot, she'riyat sayliga aylandi.",,
163,common_voice_uz_29334353.mp3,Sen sevikli xalqim o'g'loni begumon beishtiboh.,,
164,common_voice_uz_29331354.mp3,"Onaning fikricha, bu ichimliklar organizmga energiya ulashar, qolaversa, bola xursand bo'lar ekan.",,
165,common_voice_uz_29333902.mp3,"Shaxsiy masalalar borki, ularni muhokama qilib bo'lmaydi, yaqin chegaralar bor.",,
166,common_voice_uz_29331722.mp3,Toshkent viloyatidagi Keles yo'li ko'chasining bir qismi transport harakati uchun yopildi.,,
167,common_voice_uz_29343129.mp3,"Huquq-tartibot idoralari ham aholi asosan Telegram, Facebook'dan foydalanayotgani uchun bu tarmoqda faollashmoqda.",,
168,common_voice_uz_29343407.mp3,Navoiy aeroportida Turkiyadan yuborilgan jo'natmada taqiqlangan diniy adabiyotlar borligi aniqlandi.,,
169,common_voice_uz_29334897.mp3,So'zlarimning isboti sifatida sizga jannatdagi moliyachilarning satir kanalini tavsiya qilaman.,,
170,common_voice_uz_29347474.mp3,"Oyoqqa turgach, Zangiota tuman prokurorining yordamchisi lavozimiga kirishishga majbur bo'ladi.",,
171,common_voice_uz_29348586.mp3,"ekan, iloji qancha? U bir zum indamay qoladi-da, qo'shib qo'yadi: ""Volidayi""",,
172,common_voice_uz_29343332.mp3,"Hali aytganimizdek, fermer deb qarorlarni o'zi qabul qiladigan mustaqil dehqon tadbirkorga aytiladi.",,
173,common_voice_uz_29346538.mp3,"Ayniqsa, Dilafruz eriga xushxabarni yetkazgan kunidan rangsizlashib qolgan turmushlari qayta jonlangandek bo'ldi.",,
174,common_voice_uz_29349135.mp3,"Toshkentni yaxshi ko'rish uchun o'zimizning Do'mbirobodni yaxshi ko'rgin, xo'pmi?",,
175,common_voice_uz_29348235.mp3,Axborot davlat xizmati ariza beruvchilarning axborotga bo'lgan ehtiyojlarini qondirishga qaratilgan.,,
176,common_voice_uz_29361133.mp3,"Shahardan kelayotgan aravalardagi odamlar unga tikilib o'tar, bolakay ham ataylab qilganday ketmasdi.",,
177,common_voice_uz_29361809.mp3,Bepusht ayollar zinoiy yallig'lanish kasalliklariga ko'proq giriftor bo'lishadi.,,
178,common_voice_uz_29349121.mp3,Bolaligida ota-onasi urishib bergan paytda uzoq-uzoqlarga ketib qolishni o'ylaganlar. Hayrli tong.,,
179,common_voice_uz_29349417.mp3,"Ammo qaynonasi Halovat ayaga uning zamonaviy kiyinishlari, did bilan pardoz qilishlari sira yoqmadi.",,
180,common_voice_uz_29376077.mp3,"Endi sening rayingga qarab lafzimdan qaytsam, bu mahallada bosh ko'tarib yura olmay qolaman.",,
181,common_voice_uz_29376583.mp3,"Bolajoningizning otasiz mungli qalbi, g'amgin nigohi yonida sizni iztiroblaringiz hech narsa emas.",,
182,common_voice_uz_29372798.mp3,Peshonaning yaraqragani shu emasmi?,,
183,common_voice_uz_29361638.mp3,"O'ynaganliklari, kitob o'qiganliklari, sochma suratlarni birlashtirganliklari haqida hikoya qilib beradilar.",,
184,common_voice_uz_29376140.mp3,bolaning har xarajatiga qarab istalgan vaqtda,,
185,common_voice_uz_29378034.mp3,O'zining shaxsiy manfaatini har narsadan baland ko'ruvchi yugurdak V.,,
186,common_voice_uz_29378179.mp3,"Faqat bittasi, bizga ko'rsatishni istamagani ishga joylashtirilmagan.",,
187,common_voice_uz_29377902.mp3,"Rivoyat qilishlaricha, xon o'zining ayolining iltimosiga ko'ra bozor tashkillashtirgan.",,
188,common_voice_uz_29378557.mp3,"Dastlabki bosqichda birgina talab, jarayonga nojo'ya aralashib xalaqit qilmaslik, to'siqlar qo'ymaslik.",,
189,common_voice_uz_29378039.mp3,"Somatik mutatsiyalar, Klaynfelter sindromi bepushtlikka ko'proq sabab bo'ladi.",,
190,common_voice_uz_29381555.mp3,"Limon revmatizmni davolashda, uning oldini olishda ham qo'llaniladi.",,
191,common_voice_uz_29378255.mp3,"Alla-pallagacha o'tgan-ketgandan gaplashib o'tirdik. Qiziq, har gal bosh ustiga bosib",,
192,common_voice_uz_29381753.mp3,"Yaxshiyamki, u U shaklida, ya'ni tiklanishdan ancha oldin naychada qoladi.",,
193,common_voice_uz_29381773.mp3,Kun botgunga qadar mashq qildi.,,
194,common_voice_uz_29381362.mp3,Jismoniy-moddiy imkoniyatlarga ko'ra muomila qiluvchilardan yiroqlashay deb sermagan boltam o'q ildizimni uzdi.,,
195,common_voice_uz_29381649.mp3,"Fojia shundaki, odamlar bemalol namoyishkorona bir tarzda samolyotni yoqishga jur'at etgan.",,
196,common_voice_uz_29382000.mp3,"Mullaman deb to'r so'raganlarni, polvonman, merganman deb davra tilaganlarni ko'rdim.",,
197,common_voice_uz_29381759.mp3,Sobiq nomzodning nima uchun hibsga olingani va qayerda saqlanayotgani yuzasidan rasmiy ma'lumotlar berilmagan.,,
198,common_voice_uz_29397675.mp3,"Lekin hozir saryog'ni birinchi marta ko'rayotganday, apel-tapel chaynalar va Nikolay haqida o'ylardi.",,
199,common_voice_uz_29382366.mp3,Haqiqat bo'g'ilgan joyda adabiyot bo'ladi.,,
200,common_voice_uz_29397778.mp3,Gapni oxirigacha eshitmasdan yoki yaxshi tushunmasdan qarshi fikr aytish behuda bahs-munozara eshigini ochadi.,,
201,common_voice_uz_29381860.mp3,Rag'batlantiruvchi tarif siyosatini takomillashtirish hisobiga yoqilg'i-energetika tarmog'ining investitsiyaviy jozibadorligini oshirish.,,
202,common_voice_uz_29397919.mp3,"E'tiroz, bu yangilik emas-ku, o'quv filmlari yaratilyapti-ku.",,
203,common_voice_uz_29397741.mp3,"Hurmatli vazir va gubernator, biz soliq to'lovchilarga sakksovul ushlab turish qancha turadi?",,
204,common_voice_uz_29397839.mp3,Uydagi doimiy bajaradigan yumushlari uchun ham pul to'lash kerak emas.,,
205,common_voice_uz_29398338.mp3,"G'il marziq naq xir loq sartaroshga orqa o'girib, Momogul qandolatchiga xushomadli qarash qildi.",,
